 	Area	Mean	X	Y	XM	YM
954	3449	127.258	316.640	244.358	316.742	244.367
955	3468	127.147	316.621	244.538	316.716	244.556
956	3478	127.222	316.144	244.457	316.229	244.474
957	3476	127.043	315.905	244.713	315.991	244.726
958	3459	127.441	315.034	244.768	315.138	244.790
959	3461	127.169	314.587	244.684	314.692	244.707
960	3464	126.801	314.196	244.598	314.301	244.627
961	3461	126.597	313.439	244.131	313.553	244.162
962	3470	126.310	313.375	244.569	313.484	244.600
963	3467	126.424	313.212	244.620	313.322	244.661
964	3479	126.708	312.973	244.473	313.088	244.505
965	3483	126.599	312.647	243.991	312.746	244.015
966	3487	126.474	312.259	244.012	312.340	244.031
967	3477	126.686	312.461	244.182	312.540	244.208
968	3477	126.295	313.168	244.237	313.248	244.262
969	3480	126.566	314.366	244.316	314.443	244.334
970	3452	126.152	314.843	244.282	314.901	244.290
971	3459	126.184	315.901	244.722	315.953	244.733
972	3443	126.269	316.913	245.684	316.955	245.675
973	3442	126.057	316.958	245.761	317.011	245.756
974	3428	126.263	317.658	245.486	317.728	245.489
975	3432	126.180	317.867	245.051	317.935	245.060
976	3419	126.023	318.328	245.340	318.409	245.347
977	3402	126.016	318.884	245.616	318.958	245.627
978	3398	125.865	319.172	245.538	319.252	245.542
979	3383	125.756	319.650	245.180	319.736	245.183
980	3377	125.769	319.916	245.144	319.983	245.136
981	3377	126.041	320.504	245.671	320.575	245.668
982	3365	125.716	320.671	246.123	320.755	246.097
983	3358	125.902	321.247	246.304	321.318	246.278
984	3352	126.187	321.226	246.402	321.303	246.379
985	3350	126.381	321.254	246.150	321.335	246.137
986	3341	126.215	321.540	246.150	321.619	246.131
987	3346	126.470	321.962	246.131	322.042	246.111
988	3342	126.744	321.969	246.612	322.040	246.581
989	3327	126.760	322.178	246.892	322.254	246.873
990	3325	127.055	322.108	247.105	322.190	247.106
991	3324	127.103	322.410	246.638	322.476	246.617
992	3316	127.379	322.489	246.179	322.570	246.176
993	3311	127.160	322.456	245.942	322.544	245.929
994	3311	127.228	322.412	246.427	322.499	246.391
995	3312	127.245	322.572	246.400	322.665	246.390
996	3301	127.104	322.563	246.048	322.642	246.038
997	3293	127.055	322.917	245.535	323.011	245.515
998	3288	127.300	323.046	245.642	323.124	245.619
999	3259	127.522	323.613	245.351	323.682	245.338
1000	3256	127.758	323.574	245.691	323.646	245.678
1001	3256	127.701	323.532	245.877	323.615	245.848
1002	3273	127.560	323.252	245.930	323.329	245.917
1003	3265	127.845	323.082	245.820	323.155	245.788
1004	3281	128.138	323.185	245.334	323.238	245.304
1005	3278	127.970	323.099	245.625	323.164	245.596
1006	3265	127.816	323.486	245.306	323.567	245.284
1007	3273	127.653	323.183	245.397	323.264	245.381
1008	3264	127.712	323.262	245.275	323.344	245.259
1009	3253	127.834	323.381	245.386	323.478	245.374
1010	3246	127.608	323.502	245.848	323.590	245.834
1011	3235	127.548	323.774	246.112	323.872	246.101
1012	3225	128.002	323.796	245.397	323.896	245.368
1013	3240	127.634	323.828	245.450	323.926	245.420
1014	3245	127.686	323.677	245.590	323.769	245.575
1015	3241	127.466	323.778	245.621	323.878	245.599
1016	3245	127.384	323.734	245.178	323.838	245.160
1017	3246	127.545	323.689	245.301	323.790	245.272
1018	3231	127.605	323.590	245.207	323.693	245.180
1019	3245	127.413	323.893	245.178	323.986	245.164
1020	3234	127.607	323.626	245.594	323.713	245.583
1021	3223	127.842	324.026	245.810	324.117	245.807
1022	3213	128.011	323.712	245.536	323.805	245.515
1023	3203	128.099	323.909	245.506	324.004	245.498
1024	3198	128.180	323.896	246.072	323.999	246.071
1025	3199	127.955	323.984	246.414	324.089	246.395
1026	3214	128.046	324.013	246.399	324.108	246.390
1027	3220	127.787	323.989	246.458	324.063	246.463
1028	3226	127.685	323.932	246.378	324.025	246.371
1029	3207	128.043	324.077	246.809	324.173	246.792
1030	3203	127.889	324.087	246.225	324.178	246.220
1031	3214	127.932	324.028	245.980	324.121	245.968
1032	3201	127.618	324.484	245.756	324.576	245.734
1033	3219	127.331	324.278	246.088	324.365	246.071
1034	3203	127.845	324.458	246.386	324.538	246.351
1035	3208	127.868	324.233	245.762	324.321	245.742
1036	3196	127.846	324.415	246.182	324.504	246.146
1037	3216	127.730	324.345	245.997	324.437	245.961
1038	3209	127.631	324.465	246.373	324.565	246.328
1039	3189	127.921	324.472	246.466	324.552	246.413
1040	3193	128.039	324.531	246.446	324.628	246.410
1041	3206	128.102	324.577	246.104	324.661	246.059
1042	3190	127.788	324.347	245.925	324.438	245.870
1043	3176	127.968	324.418	246.444	324.514	246.397
1044	3188	127.715	324.307	246.484	324.403	246.442
1045	3191	128.227	324.349	246.425	324.441	246.367
1046	3169	128.548	324.469	246.541	324.552	246.478
1047	3165	128.369	324.510	245.863	324.600	245.818
1048	3150	128.322	324.778	245.736	324.869	245.695
1049	3158	128.353	324.866	245.589	324.975	245.552
1050	3131	128.159	324.814	245.947	324.929	245.921
1051	3133	128.508	325.000	246.316	325.105	246.277
1052	3139	128.179	324.919	246.360	325.021	246.329
1053	3133	128.671	324.823	245.952	324.926	245.911
1054	3148	128.543	324.724	245.774	324.822	245.745
1055	3151	128.640	324.557	246.202	324.655	246.174
1056	3149	128.786	324.660	246.389	324.756	246.359
1057	3161	128.807	324.287	246.250	324.374	246.216
1058	3151	128.786	324.620	246.040	324.719	246.008
1059	3144	129.023	324.580	246.504	324.683	246.470
1060	3120	129.330	324.817	246.469	324.917	246.437
1061	3118	129.399	324.979	246.123	325.071	246.101
1062	3123	129.700	324.839	246.106	324.931	246.066
1063	3103	129.721	324.948	246.411	325.030	246.376
1064	3116	129.546	324.728	246.279	324.813	246.260
1065	3101	129.593	324.659	246.189	324.762	246.170
1066	3111	129.908	324.839	246.533	324.956	246.507
1067	3108	129.486	324.557	247.158	324.669	247.132
1068	3102	129.967	324.776	247.051	324.878	247.031
1069	3093	129.809	324.341	246.282	324.434	246.262
1070	3092	129.728	324.247	246.163	324.324	246.130
1071	3112	129.847	324.447	246.494	324.519	246.460
1072	3110	129.581	324.276	245.957	324.351	245.916
1073	3096	129.517	324.531	245.964	324.612	245.925
1074	3113	129.561	324.415	246.234	324.489	246.182
1075	3119	129.642	324.529	246.030	324.606	245.976
1076	3124	129.485	324.447	245.517	324.519	245.465
1077	3113	129.622	324.331	245.712	324.411	245.674
1078	3101	129.588	324.206	245.271	324.281	245.232
1079	3121	129.461	324.441	245.516	324.517	245.470
1080	3131	129.418	324.456	245.666	324.540	245.628
1081	3152	129.174	324.319	245.572	324.407	245.529
1082	3166	129.021	324.252	245.598	324.359	245.560
1083	3189	128.733	324.240	245.873	324.330	245.840
1084	3198	128.836	323.966	245.805	324.064	245.776
1085	3214	129.015	323.793	245.854	323.882	245.822
1086	3220	128.766	323.866	245.941	323.964	245.928
1087	3221	128.220	323.708	246.391	323.816	246.377
1088	3203	128.414	324.108	246.099	324.211	246.084
1089	3212	128.470	323.696	246.483	323.794	246.463
1090	3219	128.518	323.772	246.612	323.858	246.594
1091	3224	128.621	323.462	246.483	323.562	246.472
1092	3242	128.626	323.425	246.888	323.515	246.879
1093	3235	128.331	323.701	247.575	323.783	247.563
1094	3237	128.385	323.505	247.546	323.572	247.526
1095	3227	128.373	323.725	248.060	323.793	248.033
1096	3216	128.298	323.793	247.538	323.871	247.512
1097	3225	128.415	323.762	247.098	323.827	247.070
1098	3228	128.605	323.990	247.207	324.056	247.189
1099	3214	128.220	323.995	247.100	324.073	247.089
1100	3206	128.562	323.989	246.817	324.048	246.786
1101	3214	128.485	323.912	246.581	323.972	246.550
1102	3190	128.845	324.029	246.854	324.100	246.810
1103	3181	129.062	324.147	246.367	324.222	246.331
1104	3165	129.212	324.117	246.866	324.197	246.837
1105	3172	128.985	324.174	246.671	324.261	246.635
1106	3173	129.191	324.037	246.055	324.135	246.023
1107	3160	129.715	324.124	246.637	324.207	246.608
1108	3147	129.347	324.347	246.742	324.433	246.716
1109	3159	129.405	324.080	246.509	324.175	246.502
1110	3166	129.044	324.329	246.570	324.420	246.564
1111	3176	128.617	323.997	247.101	324.077	247.084
1112	3194	128.640	324.054	247.167	324.129	247.139
1113	3183	128.502	324.099	247.365	324.179	247.340
1114	3158	128.843	324.165	247.378	324.240	247.355
1115	3181	128.551	324.103	247.308	324.175	247.287
1116	3161	128.554	324.281	247.213	324.362	247.190
1117	3170	128.427	324.191	246.780	324.273	246.748
1118	3166	128.284	324.212	246.818	324.290	246.794
1119	3184	128.166	324.042	246.950	324.118	246.937
1120	3190	128.181	324.141	246.509	324.219	246.499
1121	3181	128.294	324.057	246.224	324.155	246.221
1122	3169	128.244	324.234	246.513	324.322	246.496
1123	3180	128.188	324.258	246.395	324.351	246.399
1124	3164	128.106	324.341	246.203	324.442	246.188
1125	3149	128.210	324.503	246.561	324.598	246.544
1126	3183	127.872	324.178	246.444	324.273	246.411
1127	3189	128.043	324.299	246.285	324.416	246.271
1128	3183	127.605	324.290	246.598	324.397	246.577
1129	3177	127.441	324.548	246.756	324.660	246.727
1130	3176	127.514	324.365	246.489	324.479	246.460
1131	3196	127.490	324.165	246.478	324.278	246.458
1132	3217	127.372	323.934	246.535	324.049	246.506
1133	3211	127.317	324.190	246.730	324.298	246.706
1134	3211	127.076	324.034	246.550	324.140	246.545
1135	3222	127.328	324.253	247.151	324.365	247.146
1136	3206	127.093	323.972	246.920	324.083	246.900
1137	3219	126.895	324.077	246.647	324.185	246.632
1138	3223	126.932	324.319	246.513	324.428	246.488
1139	3227	126.894	324.155	245.577	324.282	245.542
1140	3221	126.898	324.240	245.805	324.352	245.783
1141	3205	127.083	324.253	246.122	324.377	246.090
1142	3202	126.925	324.372	246.570	324.481	246.520
1143	3202	126.703	324.196	246.057	324.307	246.014
1144	3202	127.029	324.140	245.760	324.240	245.730
1145	3206	127.364	324.026	245.458	324.132	245.432
1146	3187	127.172	323.876	245.575	323.985	245.554
1147	3198	127.182	323.961	245.520	324.075	245.492
1148	3198	127.275	324.096	245.417	324.201	245.406
1149	3186	127.385	323.990	245.985	324.093	245.971
1150	3191	127.932	324.035	245.840	324.151	245.818
1151	3182	127.876	324.138	246.051	324.260	246.034
1152	3197	127.327	324.155	246.183	324.286	246.173
1153	3211	127.457	323.924	246.264	324.037	246.246
1154	3180	127.737	324.136	246.015	324.251	246.001
1155	3202	127.542	324.201	245.919	324.313	245.911
1156	3188	127.769	324.227	245.528	324.344	245.524
1157	3171	127.650	324.510	245.457	324.621	245.453
1158	3183	127.934	324.345	245.367	324.455	245.360
1159	3170	128.044	324.415	245.247	324.523	245.251
1160	3176	127.909	324.348	245.052	324.455	245.037
1161	3197	127.506	324.376	245.281	324.464	245.278
1162	3210	127.458	324.191	245.721	324.286	245.716
1163	3207	127.347	324.334	245.472	324.434	245.455
1164	3203	126.994	324.403	245.119	324.505	245.108
1165	3196	127.025	324.437	245.331	324.525	245.315
1166	3186	127.066	324.269	245.192	324.368	245.166
1167	3194	127.474	324.434	244.699	324.538	244.673
1168	3200	127.530	324.392	245.032	324.503	244.999
1169	3193	127.696	324.464	245.015	324.583	244.983
1170	3202	127.444	324.174	244.847	324.275	244.818
1171	3211	127.435	323.930	244.789	324.028	244.754
1172	3210	127.642	324.113	244.817	324.219	244.780
1173	3217	127.683	324.011	244.588	324.115	244.546
1174	3212	127.593	324.001	244.825	324.106	244.805
1175	3211	127.604	324.231	244.971	324.339	244.964
1176	3203	127.492	324.156	244.743	324.281	244.737
1177	3214	127.561	324.090	244.770	324.200	244.761
1178	3221	127.089	323.878	245.049	323.994	245.040
1179	3223	126.948	324.038	245.199	324.159	245.181
1180	3210	127.056	324.057	245.373	324.178	245.368
1181	3205	127.238	323.915	245.144	324.027	245.137
1182	3208	127.200	324.167	245.579	324.280	245.561
1183	3203	127.238	324.231	245.941	324.335	245.932
1184	3208	127.549	324.096	246.635	324.205	246.612
1185	3190	127.717	324.287	247.198	324.395	247.192
1186	3180	127.705	324.286	246.968	324.413	246.961
1187	3186	127.535	324.375	246.991	324.488	246.995
1188	3185	127.559	324.297	246.906	324.404	246.903
1189	3190	127.702	324.409	247.514	324.526	247.518
1190	3213	127.767	324.255	247.170	324.358	247.173
1191	3189	128.079	324.397	246.524	324.513	246.521
1192	3180	128.062	324.357	246.587	324.474	246.573
1193	3188	128.113	324.558	246.726	324.687	246.726
1194	3202	128.031	324.179	246.508	324.298	246.507
1195	3206	128.017	324.302	246.345	324.432	246.352
1196	3200	127.710	324.119	246.633	324.241	246.612
1197	3203	127.268	324.221	246.481	324.336	246.485
1198	3201	127.466	324.286	246.347	324.406	246.320
1199	3191	127.435	324.243	246.269	324.363	246.250
1200	3193	127.385	324.463	245.991	324.582	245.965
1201	3173	127.436	324.338	246.304	324.452	246.265
1202	3184	127.515	324.545	246.265	324.655	246.233
1203	3186	127.411	324.386	245.964	324.497	245.929
1204	3171	127.475	324.575	245.448	324.683	245.442
1205	3165	127.544	324.641	245.559	324.755	245.563
1206	3168	127.250	324.599	245.513	324.705	245.520
1207	3177	127.208	324.459	244.921	324.552	244.931
1208	3191	127.312	324.240	245.103	324.335	245.116
1209	3191	127.600	324.146	245.092	324.237	245.087
1210	3189	127.658	324.282	244.974	324.375	244.957
1211	3183	127.362	324.487	244.788	324.582	244.768
1212	3203	127.207	324.085	245.022	324.180	245.008
1213	3187	127.318	324.417	245.215	324.515	245.192
1214	3203	126.906	325.325	245.872	325.411	245.841
1215	3182	127.143	326.223	245.927	326.321	245.886
1216	3173	127.656	327.129	245.745	327.235	245.709
1217	3178	127.643	328.219	246.102	328.321	246.051
1218	3175	127.654	329.134	245.993	329.231	245.953
1219	3177	127.633	330.386	246.207	330.490	246.157
1220	3185	127.538	331.135	246.370	331.234	246.327
1221	3196	127.768	332.256	246.424	332.339	246.366
1222	3207	127.804	333.208	245.945	333.289	245.903
1223	3226	127.474	334.009	246.187	334.079	246.148
1224	3226	127.338	335.081	246.114	335.160	246.077
1225	3232	126.892	336.025	246.654	336.114	246.621
1226	3256	126.627	337.013	246.451	337.101	246.405
1227	3268	127.073	337.988	245.999	338.075	245.952
1228	3276	126.759	338.701	246.099	338.777	246.058
1229	3295	127.098	339.387	246.066	339.454	246.018
1230	3328	127.177	340.222	246.031	340.278	246.001
1231	3322	126.683	340.795	246.700	340.853	246.668
1232	3339	126.665	341.428	246.760	341.472	246.729
1233	3353	126.341	342.094	246.583	342.130	246.569
1234	3359	126.638	342.905	246.139	342.942	246.107
1235	3395	126.470	342.885	246.146	342.908	246.110
1236	3410	126.731	343.364	246.479	343.385	246.440
1237	3428	126.594	343.779	246.293	343.797	246.251
1238	3436	126.506	344.221	247.038	344.231	247.024
1239	3447	126.563	344.643	247.041	344.639	247.028
1240	3467	126.789	344.282	246.888	344.282	246.879
1241	3464	126.758	344.637	246.339	344.642	246.331
1242	3464	127.066	344.318	246.469	344.327	246.462
1243	3477	127.148	344.346	246.302	344.381	246.299
1244	3481	127.384	344.106	246.096	344.141	246.104
1245	3469	127.023	343.385	246.236	343.417	246.240
1246	3466	127.040	341.711	246.100	341.759	246.108
1247	3464	127.110	340.361	246.540	340.413	246.531
1248	3469	126.810	339.159	246.919	339.226	246.922
1249	3459	126.728	338.814	246.471	338.893	246.452
1250	3450	126.441	337.428	245.909	337.510	245.901
1251	3463	126.392	336.225	245.835	336.309	245.826
1252	3455	126.294	335.071	245.464	335.145	245.463
1253	3449	126.382	333.954	245.719	334.017	245.712
1254	3450	126.691	333.383	246.147	333.437	246.148
1255	3454	126.559	332.927	246.124	332.995	246.124
1256	3442	126.353	332.429	245.955	332.507	245.957
1257	3455	126.204	331.686	246.044	331.742	246.033
1258	3444	125.847	330.968	245.733	331.042	245.724
1259	3447	125.826	331.020	245.579	331.086	245.584
1260	3449	125.821	330.267	245.755	330.349	245.762
1261	3451	126.363	329.868	245.334	329.946	245.335
1262	3434	126.141	329.719	244.745	329.816	244.766
1263	3432	126.080	329.236	245.169	329.328	245.186
1264	3438	126.379	329.494	245.713	329.592	245.728
1265	3440	126.364	328.809	245.733	328.908	245.735
1266	3439	126.446	329.239	245.831	329.336	245.840
1267	3437	126.669	329.071	245.893	329.187	245.904
1268	3434	126.757	328.559	246.002	328.657	246.011
1269	3441	126.717	328.731	246.075	328.846	246.092
1270	3444	126.505	328.553	246.498	328.679	246.510
1271	3449	126.454	327.847	246.130	327.963	246.155
1272	3451	126.389	327.998	246.264	328.113	246.286
1273	3447	126.897	327.912	245.692	328.017	245.712
1274	3451	126.923	327.089	245.458	327.186	245.485
1275	3445	127.185	327.211	244.872	327.322	244.902
1276	3460	127.451	327.182	244.736	327.296	244.781
1277	3469	127.677	327.255	244.465	327.355	244.501
1278	3454	127.759	327.340	244.142	327.437	244.174
1279	3458	127.556	326.959	244.615	327.062	244.633
1280	3466	127.480	326.879	245.223	326.988	245.242
1281	3457	127.671	327.446	245.137	327.559	245.161
1282	3464	127.793	327.346	245.466	327.453	245.480
1283	3454	127.635	327.729	245.114	327.852	245.121
1284	3460	127.531	327.270	245.151	327.378	245.166
1285	3458	127.817	326.966	245.105	327.080	245.111
1286	3470	127.814	327.034	244.784	327.135	244.783
1287	3471	128.385	326.538	245.096	326.645	245.094
1288	3462	128.369	326.718	244.713	326.831	244.698
1289	3469	128.436	326.708	244.797	326.811	244.794
1290	3451	128.401	326.394	244.881	326.502	244.886
1291	3457	128.500	325.920	244.865	326.030	244.868
1292	3468	128.445	325.999	244.740	326.105	244.753
1293	3461	128.626	325.882	244.988	325.987	245.012
1294	3467	128.193	326.161	245.030	326.258	245.054
1295	3464	128.614	327.048	245.265	327.153	245.297
1296	3473	128.750	327.630	245.381	327.721	245.399
1297	3460	128.965	327.290	245.215	327.390	245.231
1298	3472	128.736	327.689	245.616	327.769	245.638
1299	3470	128.676	327.569	244.606	327.656	244.630
1300	3467	129.142	327.589	245.141	327.685	245.158
1301	3470	129.655	328.465	245.207	328.579	245.221
1302	3470	129.346	327.878	245.407	327.988	245.424
1303	3466	129.442	327.769	244.756	327.877	244.770
1304	3465	129.483	328.158	244.158	328.272	244.174
1305	3467	129.398	327.766	243.632	327.886	243.654
1306	3477	129.240	327.217	243.801	327.338	243.832
1307	3466	128.921	326.546	243.777	326.670	243.799
1308	3460	128.639	325.440	244.013	325.561	244.034
1309	3451	128.723	324.898	244.248	325.028	244.268
1310	3445	128.725	324.587	244.116	324.715	244.122
1311	3442	128.675	323.950	243.574	324.081	243.584
1312	3433	128.634	323.432	243.824	323.562	243.822
1313	3459	128.852	322.553	243.798	322.684	243.802
1314	3449	129.000	321.947	244.181	322.091	244.175
1315	3455	128.911	321.124	243.661	321.277	243.663
1316	3455	128.826	321.666	243.950	321.796	243.961
1317	3457	128.409	320.774	244.948	320.909	244.959
1318	3466	128.216	320.498	244.709	320.628	244.722
1319	3451	128.363	319.866	245.025	319.993	245.035
1320	3463	128.473	319.480	245.179	319.599	245.199
1321	3455	128.834	319.342	245.601	319.471	245.614
1322	3455	128.714	318.488	245.780	318.616	245.784
1323	3450	128.614	317.960	245.935	318.074	245.938
1324	3453	128.901	317.256	245.831	317.389	245.846
1325	3469	128.483	316.731	245.919	316.856	245.940
1326	3470	128.201	316.644	246.051	316.752	246.070
1327	3460	128.427	316.112	245.195	316.222	245.209
1328	3462	128.328	315.710	245.061	315.820	245.086
1329	3470	128.304	315.944	244.949	316.026	244.980
1330	3468	128.433	315.173	244.679	315.236	244.707
1331	3460	128.709	315.307	244.531	315.388	244.525
1332	3465	128.755	314.881	244.366	314.955	244.369
1333	3473	128.775	314.279	244.162	314.360	244.160
1334	3492	128.786	313.891	244.483	313.956	244.491
1335	3481	128.708	313.684	244.069	313.756	244.065
1336	3468	128.490	314.150	244.400	314.216	244.398
1337	3469	128.353	314.935	244.126	315.002	244.114
1338	3473	128.480	315.659	244.312	315.711	244.291
1339	3439	128.318	316.178	243.741	316.215	243.721
1340	3437	128.423	316.906	243.710	316.943	243.673
1341	3435	128.446	317.674	243.984	317.714	243.963
1342	3413	128.793	318.209	243.881	318.268	243.860
1343	3397	128.831	319.203	243.973	319.249	243.937
1344	3381	128.659	319.660	244.498	319.712	244.465
1345	3371	128.732	320.249	244.855	320.280	244.805
1346	3372	128.838	320.070	244.621	320.111	244.604
1347	3349	128.465	319.868	244.842	319.905	244.818
1348	3369	128.261	320.311	245.288	320.343	245.271
1349	3357	128.270	320.619	245.234	320.674	245.212
1350	3336	128.445	321.234	245.532	321.282	245.514
1351	3356	128.417	321.270	245.615	321.311	245.589
1352	3330	128.392	321.432	245.448	321.477	245.436
1353	3329	128.819	321.622	245.556	321.660	245.529
1354	3336	128.734	321.492	245.861	321.541	245.836
1355	3339	128.768	322.065	246.886	322.106	246.861
1356	3316	128.681	322.385	247.163	322.435	247.121
1357	3313	128.668	322.473	246.656	322.530	246.607
1358	3290	128.703	323.001	245.939	323.068	245.886
1359	3279	129.059	323.185	245.807	323.243	245.754
1360	3279	128.747	323.238	246.196	323.307	246.141
1361	3295	128.649	323.040	246.010	323.096	245.961
1362	3274	128.396	323.082	245.819	323.142	245.778
1363	3289	128.525	322.927	245.705	322.994	245.682
1364	3280	128.279	322.897	245.331	322.968	245.300
1365	3285	127.957	323.001	245.853	323.066	245.830
1366	3291	127.998	323.346	246.344	323.423	246.312
1367	3289	128.199	323.244	246.530	323.315	246.510
1368	3297	128.205	323.031	246.061	323.107	246.015
1369	3295	128.168	322.980	246.344	323.058	246.308
1370	3295	128.172	323.401	246.521	323.481	246.469
1371	3285	127.897	323.620	246.308	323.694	246.274
1372	3274	128.229	323.654	246.385	323.741	246.342
1373	3284	128.041	323.366	246.795	323.444	246.747
1374	3258	128.403	323.365	246.773	323.430	246.724
1375	3271	127.898	323.528	246.959	323.601	246.917
1376	3264	127.783	323.616	246.957	323.683	246.913
1377	3262	127.761	323.568	247.413	323.638	247.372
1378	3233	127.920	324.006	247.172	324.081	247.127
1379	3242	128.042	323.666	247.370	323.734	247.333
1380	3244	128.387	323.782	247.772	323.849	247.728
1381	3256	128.437	323.862	247.356	323.925	247.311
1382	3244	128.425	323.799	247.067	323.867	247.014
1383	3239	128.487	324.125	246.980	324.210	246.934
1384	3229	128.450	323.978	246.769	324.055	246.743
1385	3231	128.525	324.128	246.642	324.212	246.620
1386	3226	128.660	324.180	246.758	324.264	246.746
1387	3214	128.960	324.284	246.448	324.374	246.422
1388	3219	128.874	324.269	246.429	324.350	246.399
1389	3207	129.064	324.406	246.419	324.491	246.384
1390	3182	129.154	324.536	246.153	324.626	246.123
1391	3205	128.919	324.390	246.381	324.480	246.353
1392	3190	128.887	324.422	246.342	324.500	246.291
1393	3188	128.727	324.415	245.567	324.491	245.518
1394	3205	128.813	324.405	245.465	324.481	245.427
1395	3219	128.695	324.058	245.548	324.130	245.530
1396	3201	128.816	324.178	245.691	324.254	245.669
1397	3203	128.882	324.083	245.172	324.161	245.153
1398	3176	129.187	324.397	245.455	324.487	245.432
1399	3181	129.035	324.036	245.812	324.110	245.798
1400	3171	128.989	324.289	245.628	324.367	245.612
1401	3185	128.446	324.125	245.201	324.203	245.178
1402	3173	128.336	324.508	244.997	324.598	244.980
1403	3170	128.166	324.470	245.074	324.558	245.058
1404	3167	128.381	324.510	244.839	324.606	244.825
1405	3167	128.577	324.463	244.540	324.566	244.529
1406	3178	128.363	324.489	244.631	324.588	244.613
1407	3161	128.643	324.333	244.648	324.439	244.620
1408	3171	128.528	324.197	244.682	324.303	244.657
1409	3175	128.512	324.297	244.488	324.405	244.463
1410	3182	128.601	324.122	244.364	324.234	244.347
1411	3185	128.496	324.125	244.300	324.232	244.282
1412	3201	128.455	324.137	244.375	324.248	244.338
1413	3214	128.441	323.841	243.835	323.939	243.792
1414	3219	128.441	323.914	243.892	324.008	243.849
1415	3209	128.376	324.290	244.533	324.394	244.480
1416	3230	128.360	323.974	244.447	324.084	244.389
1417	3224	128.370	324.067	244.666	324.159	244.624
1418	3218	128.381	323.907	244.716	323.990	244.662
1419	3230	128.467	323.948	244.897	324.039	244.852
1420	3232	128.129	323.846	245.074	323.947	245.028
1421	3239	128.181	323.976	245.607	324.082	245.557
1422	3230	128.014	324.067	245.696	324.173	245.655
1423	3220	127.931	324.198	245.845	324.303	245.802
1424	3210	128.118	324.163	245.924	324.264	245.887
1425	3221	128.371	324.162	245.713	324.252	245.655
1426	3193	128.431	324.314	245.502	324.426	245.454
1427	3212	128.544	324.241	245.315	324.357	245.266
1428	3186	128.716	324.565	244.685	324.678	244.637
1429	3192	128.956	324.304	245.456	324.419	245.397
1430	3183	129.161	324.392	245.478	324.500	245.433
1431	3178	129.076	324.318	245.625	324.413	245.593
1432	3187	129.284	324.380	245.459	324.471	245.423
1433	3216	128.833	323.920	245.860	324.015	245.823
1434	3204	128.860	323.967	245.846	324.065	245.798
1435	3227	128.501	323.975	246.144	324.053	246.096
1436	3210	128.769	324.027	246.019	324.123	245.966
1437	3211	128.830	323.990	246.088	324.072	246.046
1438	3218	128.705	323.938	246.333	324.028	246.288
1439	3238	128.489	323.987	246.199	324.067	246.160
1440	3220	128.400	324.216	246.511	324.294	246.481
1441	3206	128.739	323.943	246.124	324.021	246.086
1442	3209	128.770	324.173	246.187	324.262	246.139
1443	3207	128.659	324.121	246.259	324.196	246.229
1444	3215	128.477	324.118	245.849	324.196	245.815
1445	3223	128.264	324.128	246.431	324.211	246.382
1446	3217	128.171	323.927	246.511	324.008	246.481
1447	3214	128.166	324.210	246.553	324.304	246.524
1448	3197	127.945	324.201	246.463	324.299	246.424
1449	3211	127.992	324.292	246.510	324.378	246.468
1450	3202	128.105	324.205	246.504	324.300	246.450
1451	3215	127.930	324.024	246.100	324.104	246.043
1452	3230	128.268	323.969	246.315	324.066	246.265
1453	3215	128.250	323.980	246.521	324.062	246.490
1454	3218	128.529	323.901	246.605	323.985	246.572
1455	3249	128.252	323.684	245.982	323.767	245.941
1456	3228	128.308	323.678	246.225	323.754	246.201
1457	3229	128.580	323.792	246.561	323.888	246.521
1458	3246	128.334	323.816	246.100	323.920	246.060
1459	3242	128.266	323.749	246.494	323.834	246.463
1460	3237	128.194	323.788	246.278	323.872	246.244
1461	3232	127.923	323.763	246.127	323.858	246.089
1462	3233	128.060	323.882	246.370	323.971	246.328
1463	3244	128.014	323.805	246.524	323.886	246.496
1464	3216	128.126	323.906	246.365	323.982	246.342
1465	3229	128.063	324.076	246.865	324.147	246.852
1466	3239	128.118	323.725	246.735	323.793	246.714
1467	3253	128.279	323.719	247.111	323.793	247.076
1468	3245	128.119	323.725	247.384	323.812	247.353
1469	3231	128.168	323.964	247.685	324.037	247.652
1470	3225	127.977	323.865	247.726	323.936	247.684
1471	3220	127.858	324.082	247.384	324.140	247.363
1472	3212	127.885	324.356	247.103	324.429	247.094
1473	3220	127.823	324.228	247.049	324.310	247.019
1474	3214	127.811	324.203	247.468	324.288	247.437
1475	3198	128.037	324.570	248.073	324.653	248.029
1476	3183	128.078	324.622	248.255	324.712	248.201
1477	3168	128.236	324.798	247.517	324.886	247.478
1478	3180	128.036	324.501	247.258	324.575	247.220
1479	3160	128.221	324.545	247.515	324.619	247.469
1480	3180	128.145	324.444	247.210	324.531	247.179
1481	3178	128.576	324.433	247.001	324.524	246.973
1482	3182	128.407	324.407	246.690	324.504	246.657
1483	3173	128.551	324.406	247.104	324.505	247.064
1484	3183	128.526	324.514	246.924	324.603	246.899
1485	3170	128.486	324.538	247.269	324.620	247.223
1486	3145	128.396	324.710	247.527	324.788	247.478
1487	3160	128.294	324.714	247.573	324.781	247.530
1488	3153	128.212	324.697	247.702	324.782	247.657
1489	3163	128.350	324.773	247.781	324.857	247.730
1490	3169	128.189	324.760	247.366	324.840	247.349
1491	3172	127.836	324.835	247.024	324.930	247.001
1492	3170	128.015	324.641	246.571	324.745	246.566
