 	Area	Mean	X	Y	XM	YM
933	3815	117.738	316.921	243.484	317.119	243.496
934	3822	117.703	316.860	243.919	317.062	243.936
935	3810	117.702	316.406	244.413	316.602	244.428
936	3817	117.721	316.430	244.230	316.633	244.244
937	3801	117.682	316.295	244.645	316.478	244.661
938	3812	118.019	316.496	245.101	316.687	245.127
939	3816	117.907	316.381	245.222	316.591	245.230
940	3819	118.221	316.234	245.477	316.443	245.502
941	3806	117.896	316.437	244.945	316.638	244.989
942	3814	117.604	316.337	244.886	316.553	244.923
943	3830	117.207	315.911	244.545	316.116	244.582
944	3820	117.395	316.073	244.504	316.284	244.554
945	3825	117.080	316.103	244.195	316.308	244.255
946	3842	117.198	315.540	243.688	315.745	243.749
947	3839	117.054	315.404	243.595	315.616	243.661
948	3847	117.190	315.313	243.777	315.521	243.830
949	3834	117.348	315.819	243.731	316.020	243.784
950	3823	117.418	315.997	244.219	316.198	244.272
951	3827	117.348	316.102	244.167	316.309	244.229
952	3817	117.033	316.286	244.295	316.475	244.356
953	3821	117.099	316.382	243.981	316.577	244.044
954	3817	117.038	316.534	243.971	316.735	244.018
955	3806	117.247	316.698	244.146	316.889	244.210
956	3807	117.366	316.656	243.966	316.847	244.029
957	3814	117.126	316.329	244.279	316.514	244.332
958	3799	117.183	316.593	244.367	316.783	244.432
959	3800	117.350	316.802	244.661	316.997	244.732
960	3809	117.693	316.606	245.218	316.802	245.293
961	3801	117.943	316.672	245.441	316.876	245.517
962	3804	118.208	316.860	245.733	317.060	245.799
963	3797	118.602	316.823	246.513	317.025	246.585
964	3798	118.423	317.168	246.072	317.374	246.135
965	3775	118.706	317.381	245.580	317.589	245.626
966	3788	118.691	317.529	245.675	317.733	245.725
967	3803	118.776	317.097	245.619	317.298	245.694
968	3813	118.594	317.039	245.934	317.238	246.013
969	3801	118.996	316.986	245.113	317.187	245.209
970	3818	119.006	317.003	244.864	317.190	244.959
971	3788	119.449	317.565	244.982	317.757	245.086
972	3787	119.469	317.597	244.648	317.796	244.745
973	3796	119.282	317.749	244.859	317.936	244.949
974	3768	119.512	317.821	244.353	318.027	244.444
975	3773	119.492	318.096	244.554	318.312	244.660
976	3778	119.281	317.657	244.057	317.866	244.145
977	3787	118.762	317.816	244.821	318.023	244.921
978	3784	118.822	317.922	244.386	318.129	244.480
979	3790	118.886	318.278	244.963	318.469	245.037
980	3773	118.753	318.119	244.566	318.298	244.631
981	3790	118.961	318.283	244.291	318.450	244.345
982	3770	119.149	318.013	244.607	318.179	244.662
983	3777	119.237	318.144	244.178	318.303	244.241
984	3772	118.803	318.111	244.492	318.262	244.536
985	3778	118.637	318.153	244.805	318.312	244.836
986	3786	118.870	317.905	244.889	318.059	244.945
987	3788	118.368	317.655	244.573	317.815	244.617
988	3799	118.358	317.873	244.523	318.018	244.536
989	3789	118.679	317.582	245.037	317.733	245.064
990	3795	118.596	317.859	245.450	317.997	245.453
991	3805	118.663	317.599	244.267	317.726	244.274
992	3804	118.407	317.824	243.736	317.971	243.717
993	3790	118.495	317.918	243.790	318.061	243.782
994	3782	118.600	318.419	243.634	318.577	243.633
995	3791	118.521	318.279	243.339	318.438	243.345
996	3797	118.196	318.584	244.068	318.758	244.067
997	3778	118.280	318.366	244.481	318.536	244.491
998	3767	118.452	318.915	244.959	319.091	244.965
999	3772	118.255	318.902	245.636	319.077	245.650
1000	3755	118.210	319.160	244.716	319.316	244.741
1001	3768	118.387	318.969	244.501	319.137	244.539
1002	3763	118.497	318.776	243.856	318.949	243.887
1003	3777	118.665	319.134	244.447	319.318	244.463
1004	3781	118.325	318.390	243.723	318.578	243.746
1005	3797	118.195	317.968	243.627	318.149	243.661
1006	3785	118.228	317.897	243.963	318.090	243.991
1007	3790	118.148	318.248	243.906	318.446	243.922
1008	3788	118.371	318.036	244.288	318.209	244.289
1009	3788	118.563	318.060	244.254	318.248	244.267
1010	3790	118.817	317.842	244.532	318.032	244.532
1011	3792	118.430	318.025	244.329	318.212	244.331
1012	3772	118.557	318.131	244.467	318.322	244.475
1013	3771	118.312	318.503	244.621	318.702	244.638
1014	3768	118.123	318.340	244.631	318.526	244.647
1015	3777	118.124	318.044	244.829	318.229	244.836
1016	3773	118.047	317.990	244.079	318.172	244.081
1017	3769	118.355	318.002	243.719	318.183	243.742
1018	3777	118.449	317.909	243.837	318.085	243.866
1019	3794	118.469	317.030	244.792	317.215	244.803
1020	3800	118.531	317.314	244.340	317.475	244.331
1021	3781	118.737	317.373	244.241	317.537	244.253
1022	3790	118.718	317.440	243.662	317.602	243.688
1023	3781	118.883	317.553	243.918	317.726	243.940
1024	3802	118.767	317.244	243.875	317.396	243.903
1025	3797	118.602	317.246	243.997	317.407	244.008
1026	3784	118.436	317.318	243.641	317.464	243.646
1027	3789	117.958	317.242	243.276	317.408	243.279
1028	3778	117.845	317.636	242.624	317.794	242.623
1029	3782	117.565	317.438	242.511	317.599	242.511
1030	3776	117.787	317.488	242.845	317.654	242.841
1031	3782	117.766	317.650	242.870	317.804	242.850
1032	3781	117.628	317.182	242.741	317.361	242.735
1033	3787	117.900	317.517	242.719	317.696	242.698
1034	3779	118.552	317.485	243.130	317.659	243.095
1035	3799	118.412	317.212	242.719	317.381	242.690
1036	3817	118.584	317.078	242.673	317.240	242.661
1037	3814	118.455	317.388	242.686	317.536	242.674
1038	3792	118.342	317.605	242.970	317.770	242.958
1039	3794	118.688	317.586	243.400	317.750	243.376
1040	3803	118.683	317.665	244.105	317.831	244.100
1041	3804	118.457	317.989	243.712	318.158	243.714
1042	3790	118.697	317.814	243.973	317.994	243.960
1043	3795	118.724	317.769	244.661	317.952	244.642
1044	3796	118.613	317.169	244.309	317.341	244.303
1045	3803	118.644	316.823	244.756	317.003	244.752
1046	3809	118.701	317.359	245.440	317.550	245.431
1047	3796	119.043	317.084	245.605	317.258	245.605
1048	3787	118.934	317.496	244.973	317.690	244.970
1049	3795	118.868	317.597	245.433	317.767	245.441
1050	3786	119.031	317.927	244.730	318.102	244.714
1051	3783	118.552	317.879	244.167	318.056	244.169
1052	3780	118.868	318.221	244.829	318.401	244.823
1053	3780	119.002	318.182	245.738	318.352	245.742
1054	3787	118.949	317.856	245.312	318.026	245.303
1055	3798	118.759	317.792	244.676	317.952	244.667
1056	3808	119.090	317.361	244.727	317.522	244.741
1057	3823	118.591	316.846	244.271	317.005	244.288
1058	3814	118.183	316.741	244.532	316.884	244.542
1059	3826	118.355	316.539	243.917	316.693	243.921
1060	3815	118.586	316.599	243.707	316.761	243.723
1061	3821	118.469	316.505	243.562	316.676	243.556
1062	3823	118.310	316.370	242.997	316.543	243.006
1063	3820	118.290	316.725	243.110	316.906	243.133
1064	3810	118.619	316.728	243.554	316.923	243.572
1065	3806	118.747	317.231	243.408	317.429	243.426
1066	3800	118.582	317.002	243.488	317.186	243.515
1067	3813	118.154	317.050	243.787	317.233	243.797
1068	3792	118.325	316.987	244.254	317.176	244.283
1069	3809	118.401	317.141	244.476	317.325	244.506
1070	3797	118.615	316.982	245.011	317.153	245.052
1071	3817	118.411	316.901	244.857	317.066	244.889
1072	3805	118.467	316.794	244.497	316.938	244.523
1073	3811	118.633	316.790	244.928	316.954	244.952
1074	3813	118.710	316.839	245.106	317.011	245.135
1075	3806	118.693	316.850	245.803	317.036	245.831
1076	3804	118.636	316.946	245.070	317.138	245.093
1077	3803	118.747	316.923	244.786	317.101	244.816
1078	3816	118.838	316.681	245.123	316.854	245.128
1079	3806	119.108	316.832	245.618	317.006	245.625
1080	3800	119.118	316.754	245.637	316.905	245.634
1081	3798	118.898	316.889	245.888	317.048	245.882
1082	3819	119.130	317.337	245.817	317.504	245.824
1083	3799	119.353	317.173	245.495	317.343	245.505
1084	3799	119.108	317.578	244.850	317.732	244.853
1085	3788	118.945	317.605	244.593	317.744	244.598
1086	3798	119.000	317.443	244.656	317.585	244.673
1087	3815	118.818	317.410	244.606	317.533	244.623
1088	3801	118.647	316.659	244.882	316.800	244.886
1089	3843	118.814	316.332	245.058	316.457	245.064
1090	3838	118.112	316.346	244.522	316.486	244.511
1091	3820	118.327	316.996	244.937	317.146	244.919
1092	3811	117.802	317.260	244.864	317.399	244.856
1093	3795	117.709	317.874	244.482	318.019	244.473
1094	3797	117.671	317.900	244.467	318.048	244.449
1095	3796	117.988	317.934	244.730	318.079	244.723
1096	3788	118.298	317.927	244.760	318.078	244.764
1097	3793	117.895	318.026	244.646	318.164	244.645
1098	3766	118.102	318.083	244.168	318.236	244.147
1099	3797	118.233	317.874	243.541	318.022	243.524
1100	3781	118.417	317.989	244.054	318.137	244.050
1101	3794	118.460	317.608	244.746	317.748	244.746
1102	3792	118.360	317.699	244.745	317.845	244.739
1103	3769	118.378	318.196	245.098	318.357	245.079
1104	3767	118.346	318.615	244.956	318.773	244.940
1105	3748	118.797	318.583	245.082	318.751	245.076
1106	3749	118.573	318.781	245.091	318.934	245.071
1107	3745	118.660	319.157	245.103	319.319	245.091
1108	3735	118.670	319.081	245.052	319.250	245.052
1109	3742	118.799	319.241	244.311	319.421	244.300
1110	3727	118.929	319.275	243.914	319.452	243.914
1111	3750	118.509	318.850	244.146	319.015	244.156
1112	3779	118.682	318.349	245.047	318.508	245.058
1113	3757	118.937	318.307	245.285	318.474	245.282
1114	3766	118.865	318.256	245.387	318.427	245.381
1115	3763	118.557	318.509	244.764	318.676	244.764
1116	3759	118.542	318.295	244.946	318.444	244.942
1117	3758	118.159	318.673	244.360	318.827	244.360
1118	3764	118.110	318.334	244.591	318.491	244.582
1119	3741	118.279	319.065	244.558	319.229	244.556
1120	3754	117.971	318.917	245.011	319.094	245.034
1121	3739	118.079	319.253	244.768	319.425	244.783
1122	3736	117.917	318.992	243.902	319.159	243.913
1123	3734	117.548	319.286	244.175	319.454	244.175
1124	3730	117.461	318.921	244.308	319.090	244.311
1125	3757	117.259	318.687	244.306	318.848	244.294
1126	3741	117.379	318.544	244.169	318.718	244.168
1127	3751	117.033	318.505	244.015	318.680	244.022
1128	3750	117.424	318.494	243.596	318.673	243.601
1129	3753	117.537	318.571	243.322	318.747	243.345
1130	3762	117.704	318.409	243.220	318.569	243.236
1131	3769	117.286	317.831	243.670	317.981	243.665
1132	3752	117.243	317.886	244.146	318.052	244.142
1133	3754	117.083	318.058	244.177	318.209	244.174
1134	3749	116.872	318.170	243.966	318.327	243.960
1135	3765	116.888	317.760	243.489	317.921	243.476
1136	3766	117.185	318.161	243.950	318.329	243.950
1137	3748	117.058	318.366	244.537	318.537	244.521
1138	3754	117.139	318.542	244.539	318.707	244.518
1139	3752	116.979	318.408	244.072	318.569	244.077
1140	3765	117.060	318.278	244.597	318.426	244.590
1141	3752	117.096	318.522	244.379	318.669	244.373
1142	3753	117.209	318.355	244.201	318.506	244.200
1143	3754	117.226	318.351	244.723	318.504	244.727
1144	3734	117.294	318.790	244.231	318.940	244.229
1145	3725	117.433	318.731	243.636	318.872	243.644
1146	3742	117.347	318.617	244.009	318.758	244.008
1147	3748	117.417	318.838	243.322	318.988	243.342
1148	3746	117.487	318.361	243.442	318.515	243.465
1149	3762	117.277	318.726	243.359	318.868	243.377
1150	3758	117.643	318.883	243.588	319.011	243.583
1151	3766	117.844	319.930	243.907	320.059	243.931
1152	3757	117.633	320.011	244.020	320.139	244.041
1153	3754	117.778	321.115	243.895	321.250	243.905
1154	3748	117.643	322.092	243.849	322.222	243.856
1155	3751	117.712	322.971	243.980	323.106	243.972
1156	3759	117.746	323.981	243.877	324.119	243.862
1157	3777	117.984	324.246	243.801	324.387	243.779
1158	3802	118.005	324.852	244.474	324.971	244.452
1159	3797	117.447	325.471	244.738	325.584	244.715
1160	3818	117.508	326.399	244.714	326.503	244.693
1161	3813	117.604	327.397	244.851	327.505	244.828
1162	3843	118.081	327.699	244.572	327.791	244.530
1163	3860	118.043	328.143	244.590	328.251	244.556
1164	3853	117.989	329.435	244.062	329.561	244.023
1165	3862	118.092	329.454	244.248	329.570	244.206
1166	3871	118.424	330.835	244.140	330.966	244.093
1167	3892	118.314	330.829	244.327	330.958	244.284
1168	3894	118.523	331.348	244.616	331.464	244.580
1169	3910	118.505	331.825	244.721	331.948	244.696
1170	3936	118.538	331.583	244.655	331.700	244.607
1171	3933	118.531	332.039	244.524	332.167	244.466
1172	3960	118.537	331.618	244.858	331.733	244.785
1173	3952	118.789	332.205	245.274	332.338	245.214
1174	3942	119.037	332.083	244.577	332.214	244.505
1175	3943	118.953	332.109	244.714	332.232	244.645
1176	3946	118.547	332.035	245.587	332.154	245.519
1177	3947	118.666	331.353	246.098	331.482	246.025
1178	3951	119.176	331.344	245.546	331.474	245.479
1179	3952	119.128	331.203	245.857	331.331	245.780
1180	3962	119.061	330.616	245.841	330.735	245.781
1181	3960	119.385	329.888	246.289	329.992	246.212
1182	3956	119.124	328.636	245.944	328.732	245.862
1183	3959	119.233	327.910	246.006	328.022	245.916
1184	3957	119.434	327.421	245.476	327.510	245.391
1185	3963	119.213	326.143	245.493	326.230	245.407
1186	3953	119.051	325.594	244.866	325.692	244.775
1187	3970	119.140	324.584	244.646	324.670	244.573
1188	3956	119.140	323.993	245.425	324.084	245.334
1189	3962	118.550	323.843	245.771	323.917	245.670
1190	3960	119.117	324.046	245.698	324.133	245.591
1191	3965	119.078	324.001	245.135	324.093	245.020
1192	3953	118.784	323.920	244.842	324.007	244.739
1193	3963	118.988	322.542	244.585	322.633	244.489
1194	3942	119.081	323.252	244.186	323.336	244.069
1195	3954	118.320	322.673	243.815	322.760	243.681
1196	3944	118.246	322.406	243.963	322.481	243.840
1197	3951	118.507	322.579	244.606	322.663	244.491
1198	3949	118.322	322.173	244.473	322.270	244.345
1199	3953	118.345	322.640	245.192	322.733	245.064
1200	3940	118.281	321.934	244.796	322.049	244.671
1201	3936	118.536	321.745	244.036	321.852	243.938
1202	3942	118.538	321.318	243.910	321.435	243.821
1203	3941	118.659	320.894	244.181	321.009	244.080
1204	3940	118.380	320.570	244.414	320.691	244.313
1205	3921	118.290	320.860	244.425	320.969	244.323
1206	3930	118.065	320.399	244.159	320.503	244.055
1207	3927	118.276	320.533	243.805	320.626	243.691
1208	3929	117.912	319.777	244.627	319.885	244.524
1209	3919	118.257	320.329	244.988	320.447	244.882
1210	3929	117.947	320.326	244.853	320.449	244.764
1211	3913	117.874	319.887	245.155	320.026	245.065
1212	3930	117.860	319.722	244.766	319.862	244.688
1213	3946	117.964	319.539	243.987	319.690	243.895
1214	3948	117.664	320.212	243.467	320.376	243.382
1215	3937	117.598	319.435	242.922	319.581	242.836
1216	3943	117.823	320.159	242.987	320.306	242.908
1217	3943	117.568	320.362	243.157	320.513	243.062
1218	3946	117.549	320.025	243.819	320.191	243.704
1219	3950	117.845	320.446	244.102	320.581	244.002
1220	3947	117.773	321.201	244.629	321.313	244.519
1221	3952	117.959	320.658	244.851	320.769	244.727
1222	3937	117.828	320.068	245.258	320.165	245.146
1223	3941	117.788	319.875	245.160	319.979	245.063
1224	3939	118.346	319.757	244.703	319.856	244.608
1225	3946	118.489	319.019	244.362	319.115	244.270
1226	3934	118.464	319.355	244.911	319.466	244.817
1227	3937	118.700	319.665	244.864	319.790	244.765
1228	3937	118.160	319.780	245.019	319.882	244.920
1229	3935	117.934	319.874	244.607	319.980	244.522
1230	3935	118.143	320.187	244.721	320.286	244.639
1231	3932	118.163	319.581	244.361	319.671	244.277
1232	3940	118.264	319.176	244.501	319.285	244.424
1233	3936	118.427	319.113	244.419	319.214	244.338
1234	3925	118.290	319.176	243.645	319.275	243.579
1235	3936	117.929	320.068	243.857	320.158	243.796
1236	3945	118.323	320.390	244.272	320.485	244.212
1237	3941	118.434	320.406	244.299	320.495	244.224
1238	3941	118.742	320.845	244.250	320.937	244.183
1239	3938	118.793	320.725	244.396	320.820	244.326
1240	3936	118.257	320.867	244.194	320.946	244.116
1241	3961	118.362	320.749	244.798	320.835	244.723
1242	3946	118.187	319.664	244.690	319.742	244.630
1243	3951	117.996	318.959	244.642	319.048	244.586
1244	3946	118.430	317.926	244.453	318.026	244.407
1245	3958	118.576	317.206	245.663	317.321	245.618
1246	3948	118.662	316.823	245.381	316.934	245.340
1247	3939	118.433	316.569	244.999	316.666	244.960
1248	3951	118.682	316.039	244.901	316.136	244.868
1249	3960	118.317	315.803	245.187	315.913	245.165
1250	3945	118.282	314.801	244.777	314.916	244.734
1251	3946	118.526	314.712	244.168	314.825	244.150
1252	3947	118.523	314.697	244.189	314.813	244.175
1253	3944	118.525	314.174	244.258	314.288	244.236
1254	3952	118.691	313.682	244.351	313.802	244.317
1255	3948	118.214	312.972	244.277	313.102	244.253
1256	3948	118.334	312.215	243.752	312.342	243.735
1257	3955	118.275	311.413	243.369	311.542	243.350
1258	3960	118.386	311.306	243.383	311.450	243.363
1259	3951	118.472	311.210	243.592	311.360	243.587
1260	3953	119.055	310.744	243.786	310.909	243.776
1261	3964	118.991	311.551	243.143	311.717	243.141
1262	3952	118.607	310.677	243.848	310.854	243.857
1263	3965	118.321	310.764	243.345	310.949	243.351
1264	3961	118.378	310.149	243.296	310.348	243.315
1265	3958	118.280	310.622	242.636	310.827	242.652
1266	3961	118.014	310.363	242.658	310.583	242.671
1267	3947	118.010	310.336	242.318	310.552	242.330
1268	3974	118.228	310.415	241.995	310.636	242.019
1269	3950	118.138	309.900	242.249	310.123	242.281
1270	3975	118.472	309.884	242.591	310.099	242.657
1271	3963	118.203	309.898	243.087	310.115	243.150
1272	3970	118.272	309.230	243.070	309.438	243.143
1273	3950	118.517	310.194	242.852	310.401	242.932
1274	3952	118.369	310.747	243.939	310.956	244.020
1275	3955	118.505	310.591	244.234	310.779	244.308
1276	3926	118.503	311.385	243.503	311.560	243.576
1277	3931	118.595	311.596	244.064	311.778	244.121
1278	3900	118.546	312.536	243.332	312.721	243.402
1279	3905	118.065	312.531	242.645	312.708	242.712
1280	3882	118.069	313.102	242.914	313.305	242.975
1281	3902	118.030	313.305	243.371	313.506	243.440
1282	3896	118.135	313.014	242.981	313.193	243.057
1283	3877	118.400	313.634	243.279	313.818	243.354
1284	3891	118.720	313.175	242.917	313.356	242.986
1285	3886	118.658	313.750	243.431	313.934	243.502
1286	3875	118.661	313.633	243.807	313.812	243.866
1287	3879	118.511	314.150	243.551	314.317	243.623
1288	3868	118.528	314.561	243.750	314.735	243.815
1289	3848	118.754	315.092	244.162	315.263	244.225
1290	3847	118.704	315.000	244.227	315.163	244.297
1291	3848	118.933	315.570	243.728	315.714	243.790
1292	3858	118.905	315.149	244.208	315.294	244.274
1293	3821	118.924	316.167	243.859	316.314	243.912
1294	3816	118.933	316.670	244.646	316.837	244.707
1295	3803	119.088	316.457	244.908	316.632	244.958
1296	3810	119.105	317.118	244.997	317.290	245.032
1297	3789	118.914	317.133	244.287	317.309	244.336
1298	3796	118.502	317.301	243.797	317.469	243.839
1299	3798	118.314	317.000	243.740	317.160	243.786
1300	3788	118.700	317.603	243.542	317.782	243.610
1301	3783	118.561	316.827	244.013	317.008	244.069
1302	3796	118.194	317.182	243.401	317.353	243.458
1303	3800	118.164	316.846	243.530	317.019	243.571
1304	3793	118.149	317.159	244.288	317.326	244.311
1305	3792	118.132	317.192	244.623	317.362	244.670
1306	3787	118.305	317.551	244.507	317.716	244.539
1307	3792	118.360	317.532	244.618	317.714	244.641
1308	3780	118.543	317.706	244.206	317.884	244.228
1309	3797	118.292	317.411	243.722	317.586	243.741
1310	3785	118.524	317.745	243.680	317.940	243.728
1311	3786	118.651	317.966	244.008	318.168	244.048
1312	3762	118.650	318.151	244.175	318.348	244.214
1313	3757	118.609	318.450	244.600	318.631	244.629
1314	3765	118.476	318.357	244.616	318.539	244.646
1315	3773	118.294	318.259	244.235	318.436	244.257
1316	3779	118.603	318.069	244.655	318.230	244.676
1317	3780	118.671	318.046	244.267	318.216	244.273
1318	3782	118.707	317.716	243.833	317.884	243.852
1319	3769	118.650	318.067	243.763	318.246	243.778
1320	3764	118.577	317.920	243.022	318.104	243.029
1321	3770	118.572	318.311	243.405	318.489	243.415
1322	3761	118.473	318.090	243.701	318.277	243.716
1323	3770	118.357	317.835	243.423	318.009	243.426
1324	3792	118.368	317.523	243.359	317.700	243.349
1325	3783	118.667	317.430	243.639	317.616	243.631
1326	3790	118.836	317.308	243.685	317.503	243.685
1327	3791	118.928	317.403	244.737	317.594	244.725
1328	3775	118.831	318.116	245.453	318.307	245.463
1329	3766	119.279	318.012	245.982	318.201	246.010
1330	3771	119.430	318.389	245.516	318.583	245.544
1331	3784	119.121	317.659	245.103	317.847	245.139
1332	3794	119.218	318.045	245.179	318.238	245.220
1333	3793	119.305	317.431	244.533	317.617	244.576
1334	3782	119.128	317.936	244.726	318.130	244.768
1335	3773	119.171	317.938	245.059	318.139	245.089
1336	3774	119.127	317.958	244.474	318.171	244.498
1337	3776	119.405	317.846	244.285	318.054	244.321
1338	3768	119.468	317.883	244.023	318.093	244.057
1339	3771	119.186	317.847	244.390	318.053	244.437
1340	3772	119.381	317.950	243.628	318.169	243.672
1341	3777	119.355	318.063	243.505	318.269	243.538
1342	3785	119.195	318.311	243.673	318.501	243.694
1343	3785	119.095	318.408	243.343	318.594	243.381
1344	3752	119.369	318.473	243.136	318.660	243.154
1345	3763	119.177	318.445	243.043	318.642	243.066
1346	3763	119.085	318.269	244.137	318.474	244.175
1347	3785	119.390	318.070	244.154	318.262	244.196
1348	3787	119.251	317.869	244.105	318.056	244.129
1349	3759	119.284	318.464	244.042	318.649	244.059
1350	3783	119.456	318.262	244.292	318.430	244.326
1351	3768	119.352	318.575	244.911	318.762	244.928
1352	3786	119.600	318.385	244.728	318.560	244.747
1353	3788	119.374	318.583	244.589	318.772	244.636
1354	3777	119.284	318.340	243.939	318.521	243.984
1355	3792	119.276	318.091	243.801	318.273	243.842
1356	3797	119.093	317.768	243.676	317.945	243.723
1357	3805	119.020	317.763	243.616	317.946	243.647
1358	3803	119.126	317.724	243.370	317.905	243.435
1359	3799	118.694	317.630	243.442	317.804	243.483
1360	3803	118.488	317.703	244.200	317.882	244.228
1361	3794	118.156	316.955	244.599	317.130	244.625
1362	3799	118.109	317.002	243.996	317.191	244.019
1363	3796	117.939	316.846	243.316	317.025	243.316
1364	3783	117.946	317.630	243.097	317.808	243.108
1365	3772	117.575	318.048	243.155	318.229	243.152
1366	3767	117.748	317.957	242.479	318.138	242.491
1367	3769	118.145	318.146	243.066	318.327	243.080
1368	3767	118.097	318.341	243.911	318.523	243.925
1369	3777	118.147	318.244	244.058	318.417	244.077
1370	3767	118.146	318.434	244.179	318.613	244.194
1371	3757	118.032	318.802	244.180	318.968	244.186
1372	3746	118.242	319.089	244.598	319.257	244.611
1373	3747	118.191	318.974	244.036	319.159	244.062
1374	3744	118.346	318.589	243.976	318.773	244.005
1375	3742	118.543	318.873	244.098	319.070	244.116
1376	3745	118.568	318.498	243.949	318.695	243.971
1377	3760	118.956	318.681	244.831	318.900	244.861
1378	3734	118.664	318.744	244.452	318.951	244.460
1379	3742	118.724	318.579	244.369	318.783	244.370
1380	3737	118.581	318.484	243.963	318.703	243.976
1381	3746	118.409	318.385	244.587	318.607	244.617
1382	3751	118.092	318.424	244.356	318.641	244.368
1383	3739	118.259	317.958	244.178	318.160	244.195
1384	3747	118.376	318.269	244.450	318.495	244.481
1385	3746	118.570	317.909	244.213	318.126	244.249
1386	3755	118.260	317.846	244.358	318.060	244.386
1387	3767	118.456	317.366	244.172	317.560	244.197
1388	3751	118.195	317.796	244.207	317.997	244.231
1389	3739	117.994	317.593	244.364	317.796	244.379
1390	3754	118.113	317.895	244.499	318.106	244.512
1391	3754	117.694	317.348	244.858	317.557	244.870
1392	3748	117.630	317.739	245.123	317.958	245.131
1393	3758	117.508	317.754	245.272	317.949	245.292
1394	3756	117.903	317.803	244.705	318.002	244.719
1395	3764	117.456	318.026	244.638	318.223	244.650
1396	3758	118.052	317.998	244.183	318.196	244.196
1397	3748	118.280	318.342	244.090	318.526	244.115
1398	3755	117.981	317.963	244.370	318.150	244.393
1399	3758	117.878	318.159	244.594	318.344	244.595
1400	3745	117.850	318.382	244.149	318.570	244.180
1401	3739	117.819	318.406	243.761	318.605	243.791
1402	3741	117.928	318.518	244.150	318.705	244.172
1403	3747	118.068	318.575	244.413	318.769	244.424
1404	3743	118.114	318.321	244.468	318.505	244.493
1405	3732	118.145	318.543	244.094	318.736	244.112
1406	3727	118.383	318.672	244.169	318.870	244.190
1407	3714	118.798	319.011	244.058	319.207	244.078
1408	3720	118.897	318.890	244.599	319.093	244.607
1409	3705	119.087	319.085	244.292	319.287	244.297
1410	3702	119.008	319.436	243.916	319.618	243.919
1411	3700	119.028	319.359	244.034	319.544	244.040
1412	3681	119.124	319.710	243.623	319.884	243.636
1413	3699	119.207	319.601	243.302	319.781	243.322
1414	3699	119.220	319.598	243.174	319.781	243.182
1415	3706	119.406	319.452	243.613	319.637	243.631
1416	3696	119.425	319.228	243.555	319.404	243.575
1417	3724	119.434	319.015	243.596	319.196	243.617
1418	3724	119.333	319.122	243.643	319.303	243.645
1419	3720	119.340	318.996	243.263	319.162	243.268
1420	3712	119.126	319.481	243.023	319.656	243.023
1421	3708	119.526	319.209	243.187	319.400	243.191
1422	3708	119.389	319.405	243.932	319.581	243.941
1423	3719	119.226	319.287	243.676	319.482	243.699
1424	3705	119.433	319.286	243.795	319.481	243.807
1425	3719	119.417	319.162	243.456	319.345	243.474
1426	3717	119.010	319.106	243.442	319.286	243.473
1427	3722	118.959	319.132	243.004	319.299	243.044
1428	3727	119.179	318.895	243.268	319.062	243.302
1429	3735	118.968	319.080	243.178	319.247	243.203
1430	3731	118.822	318.817	243.686	318.987	243.704
1431	3729	118.749	319.131	243.892	319.322	243.917
1432	3738	118.468	318.701	244.147	318.879	244.170
1433	3730	118.473	319.123	243.459	319.301	243.477
1434	3733	118.448	318.704	244.118	318.875	244.136
1435	3757	118.574	319.001	243.956	319.179	243.983
1436	3734	118.939	318.676	243.854	318.835	243.899
1437	3749	119.272	318.443	243.579	318.599	243.625
1438	3750	119.440	318.264	243.812	318.419	243.860
1439	3752	118.825	317.810	242.839	317.979	242.888
1440	3752	118.830	317.611	242.699	317.790	242.743
1441	3758	118.894	317.513	243.395	317.692	243.438
1442	3765	118.764	317.239	243.085	317.403	243.128
1443	3771	118.397	316.947	243.319	317.125	243.352
1444	3765	118.356	317.518	243.180	317.695	243.221
1445	3758	118.567	317.468	242.332	317.657	242.369
1446	3768	118.913	317.930	242.219	318.100	242.264
1447	3749	119.371	318.063	242.569	318.246	242.638
1448	3768	119.552	317.920	242.764	318.102	242.846
1449	3773	118.995	317.849	242.448	318.013	242.522
1450	3771	118.949	317.826	242.619	317.990	242.675
1451	3770	119.046	317.650	242.492	317.804	242.557
1452	3771	119.071	317.313	243.222	317.476	243.266
1453	3760	119.519	317.573	243.508	317.747	243.560
1454	3757	119.605	317.635	243.484	317.805	243.529
1455	3740	119.917	317.913	243.483	318.085	243.507
1456	3754	120.051	317.762	243.320	317.937	243.357
1457	3784	119.631	318.038	243.471	318.212	243.498
1458	3781	119.696	318.064	244.096	318.230	244.118
1459	3791	119.472	317.560	243.961	317.730	243.968
1460	3799	119.556	317.077	243.519	317.250	243.543
1461	3799	119.833	316.999	243.106	317.189	243.133
1462	3790	120.312	316.712	243.497	316.894	243.527
1463	3792	120.303	317.014	243.796	317.190	243.822
1464	3783	120.168	317.096	244.086	317.295	244.118
1465	3788	119.863	317.171	244.821	317.366	244.854
1466	3783	119.386	317.118	245.240	317.317	245.265
1467	3781	118.907	317.275	245.308	317.493	245.339
1468	3778	119.208	317.370	244.702	317.558	244.721
1469	3796	119.026	317.472	244.909	317.659	244.916
1470	3776	118.985	317.362	244.565	317.562	244.563
1471	3782	119.088	317.284	245.345	317.480	245.342
1472	3766	119.182	317.520	245.279	317.704	245.263
